file_name;uiqm;uicm;uism;uiconm
Cam1_16_28_15_10_11_2020.mp4_00225.jpg;0.953360;3.131330;1.679600;0.876200
Cam1_16_28_15_10_11_2020.mp4_00226.jpg;0.951960;3.142630;1.658300;0.876340
Cam1_16_28_15_10_11_2020.mp4_00227.jpg;0.948540;3.156530;1.627400;0.875060
Cam1_16_28_15_10_11_2020.mp4_00228.jpg;0.944220;3.166530;1.646200;0.868720
Cam1_16_28_15_10_11_2020.mp4_00229.jpg;0.943880;3.165560;1.639200;0.868920
Cam1_16_28_15_10_11_2020.mp4_00230.jpg;0.947250;3.170540;1.634900;0.872920
Cam1_16_28_15_10_11_2020.mp4_00231.jpg;0.933300;3.196130;1.628800;0.858000
Cam1_16_28_15_10_11_2020.mp4_00232.jpg;0.930110;3.180150;1.591300;0.857760
Cam1_16_28_15_10_11_2020.mp4_00233.jpg;0.934050;3.198830;1.599000;0.861270
Cam1_16_28_15_10_11_2020.mp4_00234.jpg;0.930320;3.199150;1.637100;0.854050
Cam1_16_28_15_10_11_2020.mp4_00235.jpg;0.931230;3.169430;1.596300;0.858650
Cam1_16_28_15_10_11_2020.mp4_00236.jpg;0.922600;3.178420;1.569500;0.851370
Cam1_16_28_15_10_11_2020.mp4_00237.jpg;0.908840;3.187810;1.585000;0.835020
Cam1_16_28_15_10_11_2020.mp4_00238.jpg;0.907320;3.191550;1.561900;0.835240
Cam1_16_28_15_10_11_2020.mp4_00239.jpg;0.908750;3.229000;1.541500;0.838190
Cam1_16_28_15_10_11_2020.mp4_00240.jpg;0.896880;3.269760;1.544400;0.824680
Cam1_16_28_15_10_11_2020.mp4_00241.jpg;0.903820;3.295630;1.544500;0.832030
Cam1_16_28_15_10_11_2020.mp4_00242.jpg;0.898930;3.314970;1.532100;0.827580
Cam1_16_28_15_10_11_2020.mp4_00243.jpg;0.900770;3.277060;1.558500;0.827700
Cam1_16_28_15_10_11_2020.mp4_00244.jpg;0.899610;3.285370;1.544100;0.827560
Cam1_16_28_15_10_11_2020.mp4_00245.jpg;0.898460;3.306550;1.545000;0.826060
Cam1_16_28_15_10_11_2020.mp4_00246.jpg;0.899700;3.249790;1.588200;0.824300
Cam1_16_28_15_10_11_2020.mp4_00247.jpg;0.898910;3.252930;1.591800;0.823120
Cam1_16_28_15_10_11_2020.mp4_00248.jpg;0.901430;3.308070;1.598100;0.824900
Cam1_16_28_15_10_11_2020.mp4_00249.jpg;0.867700;3.223100;1.555600;0.792300
Cam1_16_28_15_10_11_2020.mp4_00250.jpg;0.865520;3.214910;1.537700;0.791480
Cam1_16_28_15_10_11_2020.mp4_00251.jpg;0.873800;3.261690;1.575800;0.796990
Cam1_16_28_15_10_11_2020.mp4_00252.jpg;0.801520;3.170050;1.492700;0.725750
Cam1_16_28_15_10_11_2020.mp4_00253.jpg;0.801890;3.188070;1.493000;0.725980
Cam1_16_28_15_10_11_2020.mp4_00254.jpg;0.807920;3.304510;1.473100;0.733290
Cam1_16_28_15_10_11_2020.mp4_00255.jpg;0.772800;3.223260;1.463900;0.696390
Cam1_16_28_15_10_11_2020.mp4_00256.jpg;0.780100;3.238190;1.485900;0.702410
Cam1_16_28_15_10_11_2020.mp4_00257.jpg;0.784360;3.221960;1.481800;0.707530
Cam1_16_28_15_10_11_2020.mp4_00258.jpg;0.790320;3.202870;1.449100;0.716880
Cam1_16_28_15_10_11_2020.mp4_00259.jpg;0.820280;3.288410;1.485600;0.745850
Cam1_16_28_15_10_11_2020.mp4_00260.jpg;0.829160;3.301830;1.512000;0.753250
Cam1_16_28_15_10_11_2020.mp4_00261.jpg;0.839300;3.323130;1.494000;0.765640
Cam1_16_28_15_10_11_2020.mp4_00262.jpg;0.844830;3.353380;1.490200;0.771740
Cam1_16_28_15_10_11_2020.mp4_00263.jpg;0.850360;3.396240;1.506000;0.776120
Cam1_16_28_15_10_11_2020.mp4_00264.jpg;0.868620;3.401090;1.530300;0.793990
Cam1_16_28_15_10_11_2020.mp4_00265.jpg;0.868550;3.409430;1.525300;0.794270
Cam1_16_28_15_10_11_2020.mp4_00266.jpg;0.863430;3.447430;1.508200;0.789800
Cam1_16_28_15_10_11_2020.mp4_00267.jpg;0.860280;3.444520;1.517800;0.785580
Cam1_16_28_15_10_11_2020.mp4_00268.jpg;0.861250;3.457390;1.483400;0.789390
Cam1_16_28_15_10_11_2020.mp4_00269.jpg;0.824260;3.405040;1.487900;0.749100
Cam1_16_28_15_10_11_2020.mp4_00270.jpg;0.875600;3.482080;1.552100;0.799170
Cam1_16_28_15_10_11_2020.mp4_00271.jpg;0.878530;3.485130;1.523000;0.804730
Cam1_16_28_15_10_11_2020.mp4_00272.jpg;0.871000;3.468920;1.513300;0.797460
Cam1_16_28_15_10_11_2020.mp4_00273.jpg;0.878200;3.408560;1.534600;0.804020
Cam1_16_28_15_10_11_2020.mp4_00274.jpg;0.884540;3.447150;1.523200;0.811570
Cam1_16_28_15_10_11_2020.mp4_00275.jpg;0.871390;3.416140;1.475200;0.801450
Cam1_16_28_15_10_11_2020.mp4_00276.jpg;0.882990;3.375620;1.549700;0.808260
Cam1_16_28_15_10_11_2020.mp4_00277.jpg;0.890820;3.394010;1.528100;0.818440
Cam1_16_28_15_10_11_2020.mp4_00278.jpg;0.890710;3.355320;1.523500;0.819010
Cam1_16_28_15_10_11_2020.mp4_00279.jpg;0.888840;3.321590;1.526500;0.816980
Cam1_16_28_15_10_11_2020.mp4_00280.jpg;0.876590;3.244440;1.482700;0.807850
Cam1_16_28_15_10_11_2020.mp4_00281.jpg;0.866490;3.311600;1.455300;0.798570
Cam1_16_28_15_10_11_2020.mp4_00282.jpg;0.880890;3.318080;1.466100;0.813320
Cam1_16_28_15_10_11_2020.mp4_00283.jpg;0.879710;3.352850;1.434400;0.814390
Cam1_16_28_15_10_11_2020.mp4_00284.jpg;0.873400;3.349000;1.416400;0.809030
Cam1_16_28_15_10_11_2020.mp4_00285.jpg;0.852800;3.375550;1.449400;0.783630
Cam1_16_28_15_10_11_2020.mp4_00286.jpg;0.857950;3.386690;1.437500;0.790140
Cam1_16_28_15_10_11_2020.mp4_00287.jpg;0.858290;3.398060;1.418000;0.792030
Cam1_16_28_15_10_11_2020.mp4_00288.jpg;0.853980;3.370890;1.435900;0.786070
Cam1_16_28_15_10_11_2020.mp4_00289.jpg;0.859140;3.428110;1.405500;0.793750
Cam1_16_28_15_10_11_2020.mp4_00290.jpg;0.862670;3.498310;1.417600;0.796050
Cam1_16_28_15_10_11_2020.mp4_00291.jpg;0.836630;3.398530;1.399300;0.769940
Cam1_16_28_15_10_11_2020.mp4_00292.jpg;0.837770;3.402470;1.382900;0.772520
Cam1_16_28_15_10_11_2020.mp4_00293.jpg;0.843970;3.446350;1.386200;0.778660
Cam1_16_28_15_10_11_2020.mp4_00294.jpg;0.787380;3.437050;1.371300;0.718260
Cam1_16_28_15_10_11_2020.mp4_00295.jpg;0.802880;3.517480;1.377600;0.734010
Cam1_16_28_15_10_11_2020.mp4_00296.jpg;0.810340;3.567200;1.378200;0.741700
Cam1_16_28_15_10_11_2020.mp4_00297.jpg;0.777600;3.716380;1.354100;0.706800
Cam1_16_28_15_10_11_2020.mp4_00298.jpg;0.781170;3.739130;1.338900;0.711780
Cam1_16_28_15_10_11_2020.mp4_00299.jpg;0.791140;3.795400;1.328300;0.723080
Cam1_16_28_15_10_11_2020.mp4_00300.jpg;0.758810;3.597480;1.331800;0.689090
Cam1_16_28_15_10_11_2020.mp4_00301.jpg;0.767160;3.665300;1.321400;0.698520
Cam1_16_28_15_10_11_2020.mp4_00302.jpg;0.778250;3.645760;1.332700;0.709840
Cam1_16_28_15_10_11_2020.mp4_00303.jpg;0.787790;3.543410;1.315100;0.722510
Cam1_16_28_15_10_11_2020.mp4_00304.jpg;0.808350;3.582480;1.313600;0.744740
Cam1_16_28_15_10_11_2020.mp4_00305.jpg;0.835440;3.495060;1.368600;0.770430
Cam1_16_28_15_10_11_2020.mp4_00306.jpg;0.854120;3.501900;1.412600;0.787100
Cam1_16_28_15_10_11_2020.mp4_00307.jpg;0.861840;3.555320;1.390500;0.796930
Cam1_16_28_15_10_11_2020.mp4_00308.jpg;0.859400;3.585360;1.362900;0.796310
Cam1_16_28_15_10_11_2020.mp4_00309.jpg;0.859720;3.600190;1.421300;0.791730
Cam1_16_28_15_10_11_2020.mp4_00310.jpg;0.848360;3.656050;1.362500;0.783750
Cam1_16_28_15_10_11_2020.mp4_00311.jpg;0.838560;3.677030;1.386400;0.770930
Cam1_16_28_15_10_11_2020.mp4_00312.jpg;0.860500;3.589320;1.389700;0.795260
Cam1_16_28_15_10_11_2020.mp4_00313.jpg;0.863500;3.655250;1.355100;0.800870
Cam1_16_28_15_10_11_2020.mp4_00314.jpg;0.820090;3.671600;1.349000;0.753910
Cam1_16_28_15_10_11_2020.mp4_00315.jpg;0.876860;3.628230;1.423100;0.810040
Cam1_16_28_15_10_11_2020.mp4_01011.jpg;0.928360;4.321240;1.834800;0.826730
Cam1_16_28_15_10_11_2020.mp4_01012.jpg;0.934850;4.164430;1.788000;0.838910
Cam1_16_28_15_10_11_2020.mp4_01013.jpg;0.915520;4.076260;1.713000;0.824730
Cam1_16_28_15_10_11_2020.mp4_01014.jpg;0.918500;4.220170;1.782300;0.821110
Cam1_16_28_15_10_11_2020.mp4_01015.jpg;0.887590;4.078760;1.674600;0.797430
Cam1_16_28_15_10_11_2020.mp4_01016.jpg;0.907180;4.127740;1.695000;0.816710
Cam1_16_28_15_10_11_2020.mp4_01017.jpg;0.905540;4.434920;1.705800;0.811600
Cam1_16_28_15_10_11_2020.mp4_01018.jpg;0.935700;4.300930;1.712000;0.845040
Cam1_16_28_15_10_11_2020.mp4_01019.jpg;0.939730;4.350590;1.751600;0.845770
Cam1_16_28_15_10_11_2020.mp4_01020.jpg;0.888530;4.375300;1.627200;0.800010
Cam1_16_28_15_10_11_2020.mp4_01021.jpg;0.933390;4.287860;1.727900;0.841310
Cam1_16_28_15_10_11_2020.mp4_01022.jpg;0.933940;4.241860;1.702000;0.844410
Cam1_16_28_15_10_11_2020.mp4_01023.jpg;0.896960;4.392240;1.661200;0.806270
Cam1_16_28_15_10_11_2020.mp4_01024.jpg;0.933270;4.365160;1.683900;0.844200
Cam1_16_28_15_10_11_2020.mp4_01025.jpg;0.916290;4.138770;1.638900;0.831180
Cam1_16_28_15_10_11_2020.mp4_01026.jpg;0.902320;4.380670;1.632700;0.814570
Cam1_16_28_15_10_11_2020.mp4_01027.jpg;0.941190;4.369560;1.711100;0.850560
Cam1_16_28_15_10_11_2020.mp4_01028.jpg;0.960840;4.288210;1.723300;0.871620
Cam1_16_28_15_10_11_2020.mp4_01029.jpg;0.911750;4.313830;1.679500;0.821500
Cam1_16_28_15_10_11_2020.mp4_01030.jpg;0.932270;4.242480;1.672400;0.845030
Cam1_16_28_15_10_11_2020.mp4_01031.jpg;0.961220;4.280620;1.706800;0.873460
Cam1_16_28_15_10_11_2020.mp4_01032.jpg;0.911930;4.378870;1.669000;0.822050
Cam1_16_28_15_10_11_2020.mp4_01033.jpg;0.954930;4.364480;1.728600;0.864130
Cam1_16_28_15_10_11_2020.mp4_01034.jpg;0.959020;4.425070;1.725100;0.868410
Cam1_16_28_15_10_11_2020.mp4_01035.jpg;0.903700;4.607990;1.620900;0.815240
Cam1_16_28_15_10_11_2020.mp4_01036.jpg;0.955960;4.548250;1.702000;0.866000
Cam1_16_28_15_10_11_2020.mp4_01037.jpg;0.967560;4.495100;1.696000;0.879570
Cam1_16_28_15_10_11_2020.mp4_01038.jpg;0.910270;4.541080;1.616100;0.823340
Cam1_16_28_15_10_11_2020.mp4_01039.jpg;0.956990;4.617700;1.706100;0.866250
Cam1_16_28_15_10_11_2020.mp4_01040.jpg;0.968290;4.504030;1.744700;0.876280
Cam1_16_28_15_10_11_2020.mp4_01041.jpg;0.931700;4.581810;1.706300;0.838930
Cam1_16_28_15_10_11_2020.mp4_01042.jpg;0.969140;4.574710;1.723200;0.878420
Cam1_16_28_15_10_11_2020.mp4_01043.jpg;0.998730;4.563130;1.767000;0.907160
Cam1_16_28_15_10_11_2020.mp4_01044.jpg;0.926000;4.503600;1.637000;0.839060
Cam1_16_28_15_10_11_2020.mp4_01045.jpg;0.951540;4.565500;1.698200;0.861360
Cam1_16_28_15_10_11_2020.mp4_01046.jpg;0.974620;4.563930;1.733600;0.883610
Cam1_16_28_15_10_11_2020.mp4_01047.jpg;0.931740;4.590700;1.695000;0.839850
Cam1_16_28_15_10_11_2020.mp4_01048.jpg;0.947580;4.576010;1.691700;0.857500
Cam1_16_28_15_10_11_2020.mp4_01049.jpg;0.953710;4.700680;1.682600;0.863960
Cam1_16_28_15_10_11_2020.mp4_01050.jpg;0.944960;4.762470;1.757800;0.847710
Cam1_16_28_15_10_11_2020.mp4_01051.jpg;0.968320;4.724650;1.808200;0.869330
Cam1_16_28_15_10_11_2020.mp4_01052.jpg;0.974270;4.735780;1.793900;0.876910
Cam1_16_28_15_10_11_2020.mp4_01053.jpg;0.942290;4.727220;1.737200;0.846780
Cam1_16_28_15_10_11_2020.mp4_01054.jpg;0.966750;4.750310;1.742800;0.872810
Cam1_16_28_15_10_11_2020.mp4_01055.jpg;0.928320;4.605150;1.674300;0.837700
Cam1_16_28_15_10_11_2020.mp4_01056.jpg;0.919500;4.619040;1.672900;0.828080
Cam1_16_28_15_10_11_2020.mp4_01057.jpg;0.957190;4.612820;1.736500;0.863990
Cam1_16_28_15_10_11_2020.mp4_01058.jpg;0.964990;4.580750;1.744800;0.872070
Cam1_16_28_15_10_11_2020.mp4_01059.jpg;0.918260;4.566640;1.676900;0.826820
Cam1_16_28_15_10_11_2020.mp4_01060.jpg;0.912860;4.410520;1.655000;0.823980
Cam1_16_28_15_10_11_2020.mp4_01061.jpg;0.941140;4.436430;1.729700;0.848450
Cam1_16_28_15_10_11_2020.mp4_01062.jpg;0.914130;4.570460;1.669200;0.822930
Cam1_16_28_15_10_11_2020.mp4_01063.jpg;0.954110;4.594900;1.725900;0.861660
Cam1_16_28_15_10_11_2020.mp4_01064.jpg;0.954340;4.456990;1.728800;0.862750
Cam1_16_28_15_10_11_2020.mp4_01065.jpg;0.922130;4.498040;1.654600;0.833420
Cam1_16_28_15_10_11_2020.mp4_01066.jpg;0.965070;4.471410;1.737900;0.873580
Cam1_16_28_15_10_11_2020.mp4_01067.jpg;0.982550;4.455720;1.779500;0.889330
Cam1_16_28_15_10_11_2020.mp4_01068.jpg;0.922110;4.458830;1.693500;0.830500
Cam1_16_28_15_10_11_2020.mp4_01069.jpg;0.950670;4.456760;1.739500;0.857860
Cam1_16_28_15_10_11_2020.mp4_01070.jpg;0.957220;4.385050;1.739400;0.865580
Cam1_16_28_15_10_11_2020.mp4_01071.jpg;0.915710;4.448200;1.665900;0.825890
Cam1_16_28_15_10_11_2020.mp4_01072.jpg;0.956770;4.375610;1.732300;0.865750
Cam1_16_28_15_10_11_2020.mp4_01073.jpg;0.980000;4.341760;1.788300;0.886720
Cam1_16_28_15_10_11_2020.mp4_01074.jpg;0.937580;4.252920;1.757800;0.843680
Cam1_16_28_15_10_11_2020.mp4_01075.jpg;0.970360;4.314410;1.799700;0.875490
Cam1_16_28_15_10_11_2020.mp4_01076.jpg;0.998400;4.351700;1.847200;0.901850
Cam1_16_28_15_10_11_2020.mp4_01077.jpg;0.971700;4.261600;1.820900;0.875610
Cam1_16_28_15_10_11_2020.mp4_01078.jpg;1.005200;4.294140;1.824000;0.911610
Cam1_16_28_15_10_11_2020.mp4_01079.jpg;1.028200;4.264550;1.858800;0.934090
Cam1_16_28_15_10_11_2020.mp4_01080.jpg;0.987160;4.280770;1.826500;0.891860
Cam1_16_28_15_10_11_2020.mp4_01081.jpg;1.020400;4.216840;1.884000;0.923850
Cam1_16_28_15_10_11_2020.mp4_01082.jpg;1.036600;4.154720;1.884200;0.942000
Cam1_16_28_15_10_11_2020.mp4_01083.jpg;0.955230;4.181970;1.802800;0.859780
Cam1_16_28_15_10_11_2020.mp4_01084.jpg;0.982130;4.144320;1.786100;0.890780
Cam1_16_28_15_10_11_2020.mp4_01085.jpg;0.975440;4.112670;1.800900;0.882510
Cam1_16_28_15_10_11_2020.mp4_01086.jpg;0.932720;4.179940;1.768800;0.838050
Cam1_16_28_15_10_11_2020.mp4_01087.jpg;0.966730;4.191990;1.791800;0.873150
Cam1_16_28_15_10_11_2020.mp4_01088.jpg;0.979690;4.217830;1.793100;0.886970
Cam1_16_28_15_10_11_2020.mp4_01089.jpg;0.931690;4.312420;1.745200;0.837830
Cam1_16_28_15_10_11_2020.mp4_01090.jpg;0.942940;4.307310;1.768700;0.848190
Cam1_16_28_15_10_11_2020.mp4_01091.jpg;0.961790;4.264800;1.792800;0.867100
Cam1_16_28_15_10_11_2020.mp4_01092.jpg;0.939230;4.341920;1.790600;0.842080
Cam1_16_28_15_10_11_2020.mp4_01093.jpg;0.951500;4.308740;1.787500;0.855960
Cam1_16_28_15_10_11_2020.mp4_01094.jpg;0.950830;4.253720;1.777900;0.856470
Cam1_16_28_15_10_11_2020.mp4_01095.jpg;0.949730;4.198280;1.772200;0.856180
Cam1_16_28_15_10_11_2020.mp4_01096.jpg;0.960940;4.191650;1.767700;0.868830
Cam1_16_28_15_10_11_2020.mp4_01097.jpg;0.979280;4.190410;1.838000;0.883030
Cam1_16_28_15_10_11_2020.mp4_01098.jpg;0.950760;4.302910;1.771000;0.856570
Cam1_16_33_38_10_11_2020.mp4_00353.jpg;0.914650;3.407390;1.474000;0.848790
Cam1_16_33_38_10_11_2020.mp4_00354.jpg;0.923740;3.342210;1.513800;0.855920
Cam1_16_33_38_10_11_2020.mp4_00355.jpg;0.922300;3.358510;1.487600;0.856390
Cam1_16_33_38_10_11_2020.mp4_00356.jpg;0.918040;3.343700;1.469500;0.853360
Cam1_16_33_38_10_11_2020.mp4_00357.jpg;0.923750;3.273630;1.511000;0.856710
Cam1_16_33_38_10_11_2020.mp4_00358.jpg;0.930810;3.278930;1.534400;0.862430
Cam1_16_33_38_10_11_2020.mp4_00359.jpg;0.929900;3.259250;1.509900;0.863630
Cam1_16_33_38_10_11_2020.mp4_00360.jpg;0.929330;3.215520;1.514800;0.862940
Cam1_16_33_38_10_11_2020.mp4_00361.jpg;0.932840;3.229700;1.515800;0.866570
Cam1_16_33_38_10_11_2020.mp4_00362.jpg;0.940030;3.209220;1.513600;0.874750
Cam1_16_33_38_10_11_2020.mp4_00363.jpg;0.935300;3.189930;1.537400;0.867790
Cam1_16_33_38_10_11_2020.mp4_00364.jpg;0.941110;3.194390;1.534500;0.874330
Cam1_16_33_38_10_11_2020.mp4_00365.jpg;0.943510;3.203480;1.513700;0.878590
Cam1_16_33_38_10_11_2020.mp4_00366.jpg;0.938640;3.189080;1.554500;0.870020
Cam1_16_33_38_10_11_2020.mp4_00367.jpg;0.941660;3.167780;1.539400;0.874730
Cam1_16_33_38_10_11_2020.mp4_00368.jpg;0.940480;3.170990;1.512000;0.875690
Cam1_16_33_38_10_11_2020.mp4_00369.jpg;0.938910;3.197710;1.540600;0.871400
Cam1_16_33_38_10_11_2020.mp4_00370.jpg;0.937730;3.183230;1.543600;0.869980
Cam1_16_33_38_10_11_2020.mp4_00371.jpg;0.932920;3.187950;1.515300;0.867030
Cam1_16_33_38_10_11_2020.mp4_00372.jpg;0.950720;3.161860;1.558100;0.883110
Cam1_16_33_38_10_11_2020.mp4_00373.jpg;0.949580;3.168990;1.559700;0.881680
Cam1_16_33_38_10_11_2020.mp4_00374.jpg;0.951940;3.187610;1.568800;0.883360
Cam1_16_33_38_10_11_2020.mp4_00375.jpg;0.960810;3.202010;1.586600;0.891440
Cam1_16_33_38_10_11_2020.mp4_00376.jpg;0.958420;3.186190;1.574800;0.889950
Cam1_16_33_38_10_11_2020.mp4_00377.jpg;0.958120;3.221500;1.556800;0.890820
Cam1_16_33_38_10_11_2020.mp4_00378.jpg;0.960400;3.185560;1.554400;0.893790
Cam1_16_33_38_10_11_2020.mp4_00379.jpg;0.961740;3.216400;1.561600;0.894410
Cam1_16_33_38_10_11_2020.mp4_00380.jpg;0.961110;3.285560;1.559200;0.893380
Cam1_16_33_38_10_11_2020.mp4_00381.jpg;0.938570;3.131710;1.566700;0.869390
Cam1_16_33_38_10_11_2020.mp4_00382.jpg;0.935740;3.138270;1.555500;0.867180
Cam1_16_33_38_10_11_2020.mp4_00383.jpg;0.936680;3.229590;1.562900;0.866880
Cam1_16_33_38_10_11_2020.mp4_00384.jpg;0.910940;3.216780;1.516500;0.842730
Cam1_16_33_38_10_11_2020.mp4_00385.jpg;0.912410;3.202700;1.502500;0.845610
Cam1_16_33_38_10_11_2020.mp4_00386.jpg;0.923600;3.225690;1.526700;0.855630
Cam1_16_33_38_10_11_2020.mp4_00387.jpg;0.907860;3.122900;1.520800;0.839770
Cam1_16_33_38_10_11_2020.mp4_00388.jpg;0.906380;3.108810;1.515400;0.838710
Cam1_16_33_38_10_11_2020.mp4_00389.jpg;0.906540;3.164010;1.514100;0.838550
Cam1_16_33_38_10_11_2020.mp4_00390.jpg;0.917680;3.270890;1.529400;0.848600
Cam1_16_33_38_10_11_2020.mp4_00391.jpg;0.922330;3.268180;1.506300;0.855600
Cam1_16_33_38_10_11_2020.mp4_00392.jpg;0.922230;3.343680;1.502300;0.855220
Cam1_16_33_38_10_11_2020.mp4_00393.jpg;0.879270;3.423740;1.507800;0.807290
Cam1_16_33_38_10_11_2020.mp4_00394.jpg;0.885530;3.450930;1.532600;0.811850
Cam1_16_33_38_10_11_2020.mp4_00395.jpg;0.893470;3.417130;1.573300;0.817420
Cam1_16_33_38_10_11_2020.mp4_00396.jpg;0.876130;3.537760;1.538700;0.800410
Cam1_16_33_38_10_11_2020.mp4_00397.jpg;0.878490;3.561750;1.524100;0.804000
Cam1_16_33_38_10_11_2020.mp4_00398.jpg;0.877510;3.565640;1.540300;0.801560
Cam1_16_33_38_10_11_2020.mp4_00399.jpg;0.879490;3.532810;1.522300;0.805470
Cam1_16_33_38_10_11_2020.mp4_00400.jpg;0.883200;3.501140;1.536000;0.808640
Cam1_16_33_38_10_11_2020.mp4_00401.jpg;0.836830;3.469790;1.490400;0.762080
Cam1_16_33_38_10_11_2020.mp4_00402.jpg;0.881570;3.469360;1.526400;0.807900
Cam1_16_33_38_10_11_2020.mp4_00403.jpg;0.885940;3.465970;1.526200;0.812710
Cam1_16_33_38_10_11_2020.mp4_00404.jpg;0.877480;3.465950;1.483300;0.807020
Cam1_16_33_38_10_11_2020.mp4_00405.jpg;0.866840;3.376010;1.459200;0.798130
Cam1_16_33_38_10_11_2020.mp4_00406.jpg;0.876200;3.353660;1.457400;0.808650
Cam1_16_33_38_10_11_2020.mp4_00407.jpg;0.864790;3.270280;1.443700;0.798010
Cam1_16_33_38_10_11_2020.mp4_00408.jpg;0.884300;3.248910;1.449500;0.818960
Cam1_16_33_38_10_11_2020.mp4_00409.jpg;0.889740;3.266900;1.421800;0.827040
Cam1_16_33_38_10_11_2020.mp4_00410.jpg;0.892510;3.304180;1.407100;0.830980
Cam1_16_33_38_10_11_2020.mp4_00411.jpg;0.878500;3.248670;1.492500;0.809100
Cam1_16_33_38_10_11_2020.mp4_00412.jpg;0.869950;3.302960;1.448600;0.802970
Cam1_16_33_38_10_11_2020.mp4_00413.jpg;0.865750;3.338040;1.449800;0.798020
Cam1_16_33_38_10_11_2020.mp4_00414.jpg;0.848180;3.416230;1.452900;0.777980
Cam1_16_33_38_10_11_2020.mp4_00415.jpg;0.855780;3.410350;1.420400;0.788990
Cam1_16_33_38_10_11_2020.mp4_00416.jpg;0.839370;3.458700;1.437200;0.769330
Cam1_16_33_38_10_11_2020.mp4_00417.jpg;0.852980;3.469050;1.470500;0.781340
Cam1_16_33_38_10_11_2020.mp4_00418.jpg;0.855530;3.515640;1.477400;0.783190
Cam1_16_33_38_10_11_2020.mp4_00419.jpg;0.850350;3.526960;1.481600;0.777100
Cam1_16_33_38_10_11_2020.mp4_00420.jpg;0.864200;3.478360;1.509300;0.790290
Cam1_16_33_38_10_11_2020.mp4_00421.jpg;0.848800;3.557660;1.488100;0.774640
Cam1_16_33_38_10_11_2020.mp4_00422.jpg;0.836900;3.546940;1.470100;0.763220
Cam1_16_33_38_10_11_2020.mp4_00423.jpg;0.880110;3.494540;1.526400;0.806120
Cam1_16_33_38_10_11_2020.mp4_00424.jpg;0.880050;3.482830;1.511500;0.807370
Cam1_16_33_38_10_11_2020.mp4_00425.jpg;0.874260;3.532220;1.499800;0.801640
Cam1_16_33_38_10_11_2020.mp4_00426.jpg;0.890150;3.513070;1.484600;0.820370
Cam1_16_33_38_10_11_2020.mp4_00427.jpg;0.884310;3.438620;1.466600;0.816080
Cam1_16_33_38_10_11_2020.mp4_00428.jpg;0.888850;3.435610;1.455000;0.822000
Cam1_16_33_38_10_11_2020.mp4_00429.jpg;0.910350;3.330960;1.504700;0.842170
Cam1_16_33_38_10_11_2020.mp4_00430.jpg;0.910950;3.328510;1.502200;0.843050
Cam1_16_33_38_10_11_2020.mp4_00431.jpg;0.906910;3.398930;1.484500;0.839550
Cam1_16_33_38_10_11_2020.mp4_00432.jpg;0.866730;3.445030;1.504100;0.793750
Cam1_16_33_38_10_11_2020.mp4_00433.jpg;0.865430;3.414890;1.503100;0.792650
Cam1_16_33_38_10_11_2020.mp4_00434.jpg;0.869170;3.380710;1.519300;0.795660
Cam1_16_33_38_10_11_2020.mp4_00435.jpg;0.877290;3.416020;1.513200;0.804750
Cam1_16_33_38_10_11_2020.mp4_00436.jpg;0.874570;3.417020;1.528900;0.800470
Cam1_16_33_38_10_11_2020.mp4_00437.jpg;0.879960;3.340140;1.523700;0.807390
Cam1_16_33_38_10_11_2020.mp4_00438.jpg;0.869870;3.411220;1.498300;0.797920
Cam1_16_33_38_10_11_2020.mp4_00439.jpg;0.878670;3.407900;1.528500;0.805050
Cam1_16_33_38_10_11_2020.mp4_00440.jpg;0.886670;3.374760;1.553400;0.811980
Cam1_16_33_38_10_11_2020.mp4_00441.jpg;0.870330;3.498030;1.482900;0.799010
Cam1_16_33_38_10_11_2020.mp4_00442.jpg;0.870890;3.508940;1.476500;0.800070
Cam1_16_33_38_10_11_2020.mp4_00443.jpg;0.882480;3.546030;1.495600;0.810830
Cam1_16_33_38_10_11_2020.mp4_00444.jpg;0.879520;3.467040;1.478900;0.809600
Cam1_16_33_38_10_11_2020.mp4_00445.jpg;0.885560;3.475640;1.488900;0.815300
Cam1_16_33_38_10_11_2020.mp4_00446.jpg;0.817280;3.422120;1.436700;0.745570
Cam1_16_33_38_10_11_2020.mp4_00447.jpg;0.867740;3.427330;1.456400;0.798930
Cam1_16_33_38_10_11_2020.mp4_00448.jpg;0.874080;3.476620;1.460500;0.805110
Cam1_16_33_38_10_11_2020.mp4_00449.jpg;0.871920;3.455300;1.451200;0.803690
Cam1_16_33_38_10_11_2020.mp4_00450.jpg;0.867060;3.304300;1.446600;0.799970
Cam1_16_33_38_10_11_2020.mp4_00451.jpg;0.871670;3.320070;1.425000;0.806660
Cam1_16_33_38_10_11_2020.mp4_00452.jpg;0.857450;3.388010;1.403200;0.792420
Cam1_16_33_38_10_11_2020.mp4_00453.jpg;0.865200;3.144640;1.418600;0.801510
Cam1_16_33_38_10_11_2020.mp4_00454.jpg;0.870310;3.164300;1.393200;0.809030
Cam1_16_33_38_10_11_2020.mp4_00455.jpg;0.871880;3.198880;1.407900;0.809260
Cam1_16_33_38_10_11_2020.mp4_00456.jpg;0.865000;3.224770;1.441200;0.798790
Cam1_16_33_38_10_11_2020.mp4_00457.jpg;0.852890;3.267010;1.413500;0.787540
Cam1_16_33_38_10_11_2020.mp4_00458.jpg;0.853190;3.344220;1.404900;0.787980
